603611 诺力股份 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2015/01/28,22.04,26.45,22.04,26.45,27000,705330.00
2015/01/29,29.10,29.10,29.10,29.10,9700,282270.00
2015/01/30,32.01,32.01,32.01,32.01,12700,406527.00
2015/02/02,35.21,35.21,35.21,35.21,33800,1190098.00
2015/02/03,38.73,38.73,38.73,38.73,61400,2378022.00
2015/02/04,42.60,42.60,42.60,42.60,88499,3770057.50
2015/02/05,46.86,46.86,46.86,46.86,371200,17394432.00
2015/02/06,51.00,51.00,42.17,42.17,4618756,210670672.00
2015/02/09,37.95,38.30,37.95,37.95,2039400,77400120.00
2015/02/10,35.00,35.99,34.37,35.54,6382515,223585664.00
2015/02/11,35.54,36.43,35.28,35.69,3873906,138640000.00
2015/02/12,35.51,35.89,34.70,35.30,3111652,109775752.00
2015/02/13,35.55,36.34,35.51,35.94,3073191,110179880.00
2015/02/16,35.94,35.98,35.28,35.86,2020750,72105088.00
2015/02/17,35.91,36.00,35.67,35.91,1615639,57910628.00
2015/02/25,35.98,35.99,35.13,35.27,1661816,58782496.00
2015/02/26,35.27,35.78,35.27,35.73,1286235,45655792.00
2015/02/27,35.80,36.35,35.70,36.24,1829943,65830144.00
2015/03/02,36.28,37.62,36.00,37.50,3075324,113340648.00
2015/03/03,37.28,37.28,35.91,35.99,3136621,114657064.00
2015/03/04,35.77,36.24,35.71,36.11,1729027,62203056.00
2015/03/05,36.01,36.45,35.92,36.43,1443939,52302700.00
2015/03/06,36.40,36.60,35.57,35.64,1596882,57458100.00
2015/03/09,35.26,35.45,34.65,35.28,1380649,48345176.00
2015/03/10,35.21,35.93,35.13,35.54,991275,35349056.00
2015/03/11,35.64,35.92,35.42,35.57,1258534,44867784.00
2015/03/12,35.68,35.69,34.98,35.28,1489600,52550688.00
2015/03/13,35.46,36.45,35.42,36.27,1799504,64676664.00
2015/03/16,36.70,39.77,36.70,38.60,4488223,172053376.00
2015/03/17,38.80,38.87,37.85,38.58,3178903,122084520.00
2015/03/18,38.60,40.35,38.25,40.09,2873276,113974264.00
2015/03/19,40.18,40.33,39.05,39.66,2212416,87369384.00
2015/03/20,39.67,39.88,39.33,39.62,1614577,63837220.00
2015/03/23,39.61,39.92,39.39,39.80,1910173,75707392.00
2015/03/24,43.78,43.78,43.78,43.78,837366,36659884.00
2015/03/25,45.75,48.16,44.88,48.16,6314493,295826400.00
2015/03/26,50.50,50.50,45.55,46.39,5808874,280452480.00
2015/03/27,44.99,46.99,44.99,45.66,1984989,90614152.00
2015/03/30,45.30,45.65,43.23,44.21,3271840,145031760.00
2015/03/31,44.00,44.80,44.00,44.38,1505176,66947200.00
2015/04/01,44.47,45.45,44.15,45.30,1617251,72757512.00
2015/04/02,45.62,45.90,45.05,45.88,2150348,97941824.00
2015/04/03,45.80,49.62,45.50,48.08,2993238,143145712.00
2015/04/07,48.80,51.01,48.20,50.68,3007131,150017184.00
2015/04/08,51.15,55.00,50.68,52.65,3506375,184564576.00
2015/04/09,52.00,52.56,48.03,50.86,3023259,151524960.00
2015/04/10,50.71,52.60,50.00,52.07,2220452,115180104.00
2015/04/13,52.90,55.77,52.33,55.23,2616573,142298256.00
2015/04/14,55.13,55.13,52.95,53.36,2414466,129740872.00
2015/04/15,52.50,52.60,48.93,49.26,2112508,106613800.00
2015/04/16,48.67,50.44,47.51,49.78,1350798,66860640.00
2015/04/17,50.60,51.35,49.50,50.23,1495566,75411864.00
2015/04/20,50.00,50.00,47.05,47.09,2497857,120230384.00
